Timestamp, Latitude, Northing, Longitude, Easting, Northing2, Zone
1487795753211596, 42.3387166667, 4689500.20879, -71.09005, 327824.400784, 4689500.20879, 19
1487795754212075, 42.3387166667, 4689500.20879, -71.09005, 327824.400784, 4689500.20879, 19
1487795755213244, 42.3387166667, 4689500.20879, -71.09005, 327824.400784, 4689500.20879, 19
1487795756212218, 42.3387166667, 4689500.20879, -71.09005, 327824.400784, 4689500.20879, 19
1487795757211489, 42.3387166667, 4689500.20879, -71.09005, 327824.400784, 4689500.20879, 19
1487795758212112, 42.3387166667, 4689500.20879, -71.09005, 327824.400784, 4689500.20879, 19
1487795759212182, 42.3387166667, 4689500.20879, -71.09005, 327824.400784, 4689500.20879, 19
1487795760212280, 42.3387166667, 4689500.20879, -71.09005, 327824.400784, 4689500.20879, 19
1487795761212576, 42.3387166667, 4689500.20879, -71.09005, 327824.400784, 4689500.20879, 19
1487795762211944, 42.3387166667, 4689500.20879, -71.09005, 327824.400784, 4689500.20879, 19
1487795763229204, 42.338715, 4689500.02372, -71.09005, 327824.396235, 4689500.02372, 19
1487795764228943, 42.338715, 4689500.02372, -71.09005, 327824.396235, 4689500.02372, 19
1487795765211711, 42.338715, 4689500.02372, -71.09005, 327824.396235, 4689500.02372, 19
1487795766211450, 42.338715, 4689500.02372, -71.09005, 327824.396235, 4689500.02372, 19
1487795767212299, 42.338715, 4689500.02372, -71.09005, 327824.396235, 4689500.02372, 19
1487795768212397, 42.338715, 4689500.02372, -71.09005, 327824.396235, 4689500.02372, 19
1487795907211431, 42.338725, 4689501.13414, -71.09005, 327824.423529, 4689501.13414, 19
1487795908211332, 42.338725, 4689501.13414, -71.09005, 327824.423529, 4689501.13414, 19
1487795909210839, 42.3387266667, 4689501.31921, -71.09005, 327824.428078, 4689501.31921, 19
1487795910209312, 42.3387216667, 4689500.764, -71.09005, 327824.414431, 4689500.764, 19
1487795911208869, 42.3387183333, 4689500.42761, -71.0900666667, 327823.032297, 4689500.42761, 19

